index,quality,realism,relevance,detail_preservation,explanation,filename,class_name,overall_score,real_filename
3,0.5,0.4,0.7,0.6,Image has moderate visual fidelity and realism but shows more individual focus rather than the dining setting.,aug-20-2.png,dining table,0.55,2008_002960.jpg
5,0.6,0.5,0.5,0.6,Modernized design while maintaining some core elements of a bicycle.,aug-3-4.png,bicycle,0.55,2009_003519.jpg
4,0.6,0.5,0.6,0.5,"Image clear but different breed and pose, changes relevance.",aug-22-3.png,dog,0.55,2010_005419.jpg
9,0.7,0.4,0.6,0.5,Sheep body shape and pose are less realistic.,aug-33-8.png,sheep,0.55,2011_002464.jpg
8,0.6,0.4,0.7,0.5,"Lower visual fidelity, possibly due to painterly effect or lower-quality image.",aug-20-7.png,dining table,0.55,2008_002960.jpg
2,0.6,0.5,0.6,0.5,"Key components are present but there are visible distortions, reducing realism and detail preservation.",aug-2-1.png,bicycle,0.55,2008_005839.jpg
3,0.5,0.4,0.7,0.6,"Different plant type, less realistic.",aug-31-2.png,potted plant,0.55,2009_000635.jpg
1,0.6,0.5,0.6,0.5,"Moderate quality and realism with significant artistic modifications, making it less realistic.",aug-37-0.png,train,0.55,2009_005287.jpg
2,0.5,0.4,0.6,0.7,The plant differs significantly in form and appearance.,aug-31-1.png,potted plant,0.55,2009_000635.jpg
9,0.5,0.5,0.7,0.5,Moderate quality; retains sufficient details to be recognized as a sofa.,aug-35-8.png,sofa,0.55,2009_004301.jpg
1,0.5,0.4,0.7,0.6,"Big deviation in background and lighting, stylized rendering.",aug-29-0.png,person,0.55,2008_000284.jpg
7,0.6,0.5,0.6,0.5,Image lacks clarity; bottle resemblance is moderate.,aug-9-6.png,bottle,0.55,2008_000015.jpg
3,0.5,0.6,0.6,0.5,Blurry with mixed elements; bottle appearance is hindered.,aug-9-2.png,bottle,0.55,2008_000015.jpg
9,0.5,0.4,0.7,0.6,"Heavy stylization, change in facial expressions.",aug-29-8.png,person,0.55,2008_000284.jpg
4,0.4,0.5,0.7,0.6,Has artifacting but retains similar features.,aug-12-3.png,car,0.55,2008_002473.jpg
10,0.5,0.5,0.5,0.7,"Chairs are designed similarly, room aesthetic is different.",aug-17-9.png,chair,0.55,2009_000028.jpg
6,0.6,0.55,0.5,0.5,"Lower quality, distant view, less relevance and detail.",aug-23-5.png,dog,0.5375,2010_002499.jpg
6,0.5,0.4,0.7,0.5,"Stylized rendering, change in background and pose.",aug-29-5.png,person,0.525,2008_000284.jpg
9,0.6,0.4,0.5,0.6,"Less realistic with a stylized or futuristic appearance, making it less relevant compared to the reference.",aug-26-8.png,motorcycle,0.525,2007_004003.jpg
5,0.55,0.5,0.55,0.5,"Slightly blurry, similar setup to reference, some differences in screen appearance.",aug-38-4.png,television,0.525,2007_000121.jpg
8,0.5,0.5,0.6,0.5,Fairly realistic but some minor detail distortions and differences in structure.,aug-2-7.png,bicycle,0.525,2008_005839.jpg
6,0.5,0.5,0.6,0.5,Moderate quality and realism with some artistic elements; features somewhat preserved.,aug-37-5.png,train,0.525,2009_005287.jpg
8,0.7,0.4,0.5,0.5,Less realistic pose with moderate detail preservation.,aug-33-7.png,sheep,0.525,2011_002464.jpg
10,0.5,0.5,0.6,0.5,Moderate quality and realism; retains train likeness but altered features reduce detail preservation.,aug-37-9.png,train,0.525,2009_005287.jpg
10,0.7,0.4,0.5,0.5,Less realistic pose with moderate detail preservation.,aug-33-9.png,sheep,0.525,2011_002464.jpg
6,0.7,0.5,0.5,0.4,"Quality is relatively high, but the distorted shape detracts from realism and relevance.",aug-32-5.png,sheep,0.525,2009_002988.jpg
7,0.5,0.5,0.6,0.5,Partially resembles a dining setup but with significant difference in environment.,aug-21-6.png,dining table,0.525,2010_002418.jpg
9,0.5,0.5,0.6,0.5,"Moderate visual fidelity, clarity, and relevance but lacks focus on the dining experience.",aug-20-8.png,dining table,0.525,2008_002960.jpg
4,0.6,0.4,0.5,0.6,Moderate visual fidelity but lacks resemblance to the real-world chair. The design and details are considerably distorted.,aug-16-3.png,chair,0.525,2011_002709.jpg
2,0.5,0.6,0.5,0.5,Image shows multiple seats but the design does not match the reference. Clarity is moderate.,aug-16-1.png,chair,0.525,2011_002709.jpg
2,0.6,0.4,0.5,0.6,"Distinct blue chairs, room setting differs drastically from the reference.",aug-17-1.png,chair,0.525,2009_000028.jpg
7,0.6,0.5,0.55,0.45,Image has several distractions and focuses on non-bus vehicles.,aug-10-6.png,bus,0.525,2008_003373.jpg
7,0.6,0.4,0.6,0.5,"Decent quality, but still a dog-like face and some cow features lost in conversion.",aug-18-6.png,cow,0.525,2011_001653.jpg
4,0.5,0.5,0.6,0.5,"Moderate quality and realism, but still muddled compared to the reference.",aug-15-3.png,cat,0.525,2011_000973.jpg
8,0.5,0.5,0.6,0.5,"Average quality with some distortions, somewhat resembles a cat.",aug-15-7.png,cat,0.525,2011_000973.jpg
4,0.5,0.5,0.6,0.5,"Aircraft is clearer and more realistic, though details remain blurred.",aug-0-3.png,airplane,0.525,2007_009348.jpg
7,0.5,0.4,0.6,0.5,"Aircraft is identifiable but distorted, moderate details.",aug-0-6.png,airplane,0.5,2007_009348.jpg
3,0.6,0.5,0.4,0.5,"Decent quality and some aspects of TV features are present, but still obscure.",aug-39-2.png,television,0.5,2010_005805.jpg
10,0.5,0.5,0.5,0.5,Default values due to incomplete GPT response,aug-36-9.png,train,0.5,2010_003274.jpg
2,0.5,0.4,0.6,0.5,"The image has several distortions and includes elements not present in the reference image, reducing realism and clarity.",aug-1-1.png,airplane,0.5,2007_004988.jpg
1,0.6,0.5,0.4,0.5,"Converted the vehicle to a futuristic concept car, impacting realism and relevance.",aug-13-0.png,car,0.5,2011_002224.jpg
2,0.5,0.5,0.6,0.4,The image quality is subpar but it still somewhat resembles a sofa-like structure with some relevant details.,aug-35-1.png,sofa,0.5,2009_004301.jpg
6,0.6,0.4,0.5,0.5,"Quality is moderate but some sofa-like features are present, though they are distorted.",aug-35-5.png,sofa,0.5,2009_004301.jpg
3,0.6,0.5,0.5,0.4,"Blurry with mechanical elements, distorted face lessens relevance.",aug-28-2.png,person,0.5,2007_002611.jpg
3,0.6,0.5,0.4,0.5,"Different type of plant, lower relevance and detail.",aug-30-2.png,potted plant,0.5,2010_000567.jpg
8,0.5,0.4,0.6,0.5,"Poorer quality image, different plant type, less realistic.",aug-31-7.png,potted plant,0.5,2009_000635.jpg
10,0.5,0.4,0.6,0.5,"Image has moderate visual clarity and some realistic features, noticeable distortion.",aug-14-9.png,cat,0.5,2009_001270.jpg
8,0.6,0.4,0.4,0.6,"Person obstructing the car, which affects overall assessment.",aug-13-7.png,car,0.5,2011_002224.jpg
7,0.5,0.5,0.4,0.6,"Chairs are elaborately styled, different from reference.",aug-17-6.png,chair,0.5,2009_000028.jpg
6,0.4,0.5,0.5,0.6,"The color and structure are different, low clarity.",aug-17-5.png,chair,0.5,2009_000028.jpg
1,0.5,0.45,0.55,0.5,"Image is darker and blurrier than reference, but maintains a similar setup.",aug-38-0.png,television,0.5,2007_000121.jpg
4,0.4,0.4,0.7,0.5,Stylized background and different scene composition.,aug-29-3.png,person,0.5,2008_000284.jpg
9,0.5,0.4,0.6,0.5,The sofa is distinguishable but overall image quality and realism are still lacking.,aug-34-8.png,sofa,0.5,2008_001399.jpg
8,0.5,0.4,0.6,0.5,"Image is reasonably clear but with some digital-like distortion, cat features are moderately recognizable.",aug-14-7.png,cat,0.5,2009_001270.jpg
8,0.4,0.6,0.5,0.5,Closer to the reference image but still contains distortion.,aug-8-7.png,bottle,0.5,2009_001937.jpg
4,0.5,0.4,0.5,0.6,"Chairs have intricate designs, don't match well with reference.",aug-17-3.png,chair,0.5,2009_000028.jpg
1,0.7,0.4,0.3,0.5,Low realism and relevance with distorted body shape.,aug-33-0.png,sheep,0.47500000000000003,2011_002464.jpg
7,0.4,0.4,0.6,0.5,"Image quality and realism are lower, more details are missing.",aug-20-6.png,dining table,0.475,2008_002960.jpg
6,0.4,0.4,0.6,0.5,"Image is somewhat clear, but the cat is distorted and not very realistic.",aug-14-5.png,cat,0.475,2009_001270.jpg
7,0.6,0.5,0.4,0.4,"Contains some recognizable features of a horse, but with notable inaccuracies.",aug-25-6.png,horse,0.475,2007_003189.jpg
3,0.5,0.4,0.5,0.5,Clear image but outdoor scene differs from reference setup.,aug-22-2.png,dog,0.475,2010_005419.jpg
9,0.6,0.4,0.5,0.4,"Good quality but unrealistic elements, such as non-sheep features, reduce the relevance.",aug-32-8.png,sheep,0.475,2009_002988.jpg
5,0.5,0.4,0.5,0.5,"Sofa is identifiable and partially clear, but quality and realism are compromised by distortion and color inconsistencies.",aug-34-4.png,sofa,0.475,2008_001399.jpg
8,0.5,0.5,0.5,0.4,Artifacts and unclear mechanical elements distract from person relevance.,aug-28-7.png,person,0.475,2007_002611.jpg
7,0.4,0.4,0.6,0.5,"Double airplane image with significant distortion, reducing realism and quality.",aug-1-6.png,airplane,0.475,2007_004988.jpg
9,0.5,0.4,0.5,0.5,Moderate quality with some loss in realism and detail.,aug-8-8.png,bottle,0.475,2009_001937.jpg
3,0.6,0.4,0.5,0.4,"Slightly better realism and quality but still looks like dogs, some details present.",aug-18-2.png,cow,0.475,2011_001653.jpg
4,0.5,0.4,0.6,0.4,Moderate quality but less realistic with significant modifications; features not well preserved.,aug-37-3.png,train,0.475,2009_005287.jpg
5,0.5,0.4,0.5,0.5,Cartoonish style with less relevance and detail preservation.,aug-27-4.png,motorcycle,0.475,2010_004289.jpg
3,0.6,0.5,0.3,0.4,The design deviates from the traditional bicycle structure. Looks more abstract.,aug-3-2.png,bicycle,0.45000000000000007,2009_003519.jpg
2,0.6,0.4,0.3,0.5,"Slight distortions and unrealistic elements, but still recognizable elements of the original image.",aug-25-1.png,horse,0.45,2007_003189.jpg
5,0.4,0.5,0.4,0.5,Somewhat clear but contains some distortion.,aug-8-4.png,bottle,0.45,2009_001937.jpg
10,0.4,0.4,0.5,0.5,Blurry but maintains some recognizable features.,aug-24-9.png,horse,0.45,2011_003184.jpg
3,0.6,0.4,0.3,0.5,"Similar to index 2, with some distorted and unrealistic features.",aug-25-2.png,horse,0.45,2007_003189.jpg
5,0.4,0.4,0.5,0.5,Moderate image with distortions and less realistic features than the reference.,aug-15-4.png,cat,0.45,2011_000973.jpg
5,0.6,0.4,0.3,0.5,Similar to index 2 but with a few more distortions.,aug-25-4.png,horse,0.45,2007_003189.jpg
4,0.4,0.4,0.5,0.5,Image is unclear and barely represents a bottle.,aug-9-3.png,bottle,0.45,2008_000015.jpg
3,0.45,0.4,0.5,0.45,Similar setup but slightly blurrier and darker with minor distortions.,aug-38-2.png,television,0.45,2007_000121.jpg
7,0.4,0.3,0.6,0.5,"The sofa is visible; however, the background and additional details are misleading and poorly rendered.",aug-34-6.png,sofa,0.44999999999999996,2008_001399.jpg
10,0.4,0.5,0.5,0.4,Moderate quality and realism. Distortion and alteration of details are significant.,aug-16-9.png,chair,0.44999999999999996,2011_002709.jpg
4,0.6,0.3,0.4,0.5,Sheep in an unrealistic pose and setting.,aug-33-3.png,sheep,0.44999999999999996,2011_002464.jpg
5,0.6,0.4,0.4,0.4,Image quality is decent but the anatomy and pose do not resemble a sheep accurately.,aug-32-4.png,sheep,0.44999999999999996,2009_002988.jpg
4,0.5,0.4,0.5,0.4,Preservation of bicycle structure is moderate but some distortions are evident.,aug-2-3.png,bicycle,0.44999999999999996,2008_005839.jpg
6,0.5,0.4,0.5,0.4,"Moderate quality with faces looking like dogs, some detail but not better than previous ones.",aug-18-5.png,cow,0.44999999999999996,2011_001653.jpg
9,0.6,0.3,0.5,0.4,Image quality okay but significant alteration in features making it less realistic.,aug-18-8.png,cow,0.44999999999999996,2011_001653.jpg
4,0.5,0.4,0.3,0.6,Focuses on dishes but doesn't match the dining setup.,aug-21-3.png,dining table,0.44999999999999996,2010_002418.jpg
2,0.4,0.4,0.5,0.4,Lower quality and realism with considerable alterations; features less preserved.,aug-37-1.png,train,0.42500000000000004,2009_005287.jpg
2,0.5,0.3,0.5,0.4,"Image is somewhat clear but the cat is highly distorted and unrealistic, moderate preservation of details.",aug-14-1.png,cat,0.42500000000000004,2009_001270.jpg
9,0.6,0.4,0.3,0.4,Somewhat resembles a horse but with multiple unrealistic elements.,aug-25-8.png,horse,0.42500000000000004,2007_003189.jpg
9,0.4,0.4,0.5,0.4,"Not very clear or realistic, facial features are exaggerated and distorted.",aug-15-8.png,cat,0.42500000000000004,2011_000973.jpg
6,0.45,0.4,0.45,0.4,Darker and less clear but follows similar setup.,aug-38-5.png,television,0.42500000000000004,2007_000121.jpg
10,0.5,0.4,0.4,0.4,Fair recognition but parts and abstract elements lessen realism.,aug-28-9.png,person,0.42500000000000004,2007_002611.jpg
9,0.5,0.4,0.4,0.4,"Distorted distribution, fair relevance but unrealistic lighting.",aug-28-8.png,person,0.42500000000000004,2007_002611.jpg
8,0.4,0.4,0.5,0.4,"Mid-flight aircraft, details are not clearly preserved.",aug-0-7.png,airplane,0.42500000000000004,2007_009348.jpg
3,0.4,0.3,0.5,0.5,Altered chairs in a different textured room.,aug-17-2.png,chair,0.425,2009_000028.jpg
9,0.4,0.5,0.3,0.4,Blurry with unclear bottle representation.,aug-9-8.png,bottle,0.4,2008_000015.jpg
4,0.3,0.4,0.5,0.4,Blurry and some anatomical issues.,aug-24-3.png,horse,0.4,2011_003184.jpg
4,0.4,0.3,0.5,0.4,"More identifiable as a sofa, but image quality is still low and realism is questionable.",aug-34-3.png,sofa,0.4,2008_001399.jpg
3,0.4,0.3,0.5,0.4,"Distorted features, still partly resembles a horse.",aug-24-2.png,horse,0.4,2011_003184.jpg
6,0.5,0.4,0.3,0.4,"Moderate quality with moderate feature preservation, but somewhat cluttered.",aug-39-5.png,television,0.4,2010_005805.jpg
9,0.4,0.3,0.5,0.4,"More distortion visible, less realistic but some cat features are still present.",aug-14-8.png,cat,0.4,2009_001270.jpg
3,0.3,0.4,0.5,0.4,The aircraft is more distinguishable but details are still lacking.,aug-0-2.png,airplane,0.4,2007_009348.jpg
3,0.4,0.3,0.5,0.4,"Significant distortions and added elements not present in the reference image, reducing the overall fidelity.",aug-1-2.png,airplane,0.4,2007_004988.jpg
9,0.4,0.35,0.4,0.4,"Image quality is lower, and the bus details are less preserved due to distortion.",aug-10-8.png,bus,0.38749999999999996,2008_003373.jpg
7,0.5,0.3,0.4,0.3,Somewhat recognizable as a sofa but with significant distortion and loss of detail.,aug-35-6.png,sofa,0.37500000000000006,2009_004301.jpg
2,0.5,0.3,0.4,0.3,"Better quality but still looks like dogs, some detail but not accurate representation.",aug-18-1.png,cow,0.37500000000000006,2011_001653.jpg
8,0.5,0.3,0.4,0.3,"Quality is moderate, yet the anatomical features are not characteristic of sheep.",aug-32-7.png,sheep,0.37500000000000006,2009_002988.jpg
3,0.5,0.4,0.3,0.3,"Better quality, but the posture and setting are still unrealistic for a sheep.",aug-32-2.png,sheep,0.375,2009_002988.jpg
8,0.5,0.4,0.3,0.3,Noticeable distortions but some retention of horse-like features.,aug-25-7.png,horse,0.375,2007_003189.jpg
1,0.5,0.4,0.3,0.3,"Distinct and unclear figure, text and graphics distort realism and relevance.",aug-28-0.png,person,0.375,2007_002611.jpg
5,0.4,0.4,0.3,0.4,"Moderate quality with some realism, shows some resemblance to cows. Key features are partially recognized.",aug-19-4.png,cow,0.375,2007_005797.jpg
3,0.4,0.3,0.4,0.3,"Image is partially cropped, missing significant parts of the bicycle, affecting all metrics.",aug-2-2.png,bicycle,0.35000000000000003,2008_005839.jpg
5,0.5,0.3,0.3,0.3,"Cup-like structure, entirely abstract and unrelated to persons.",aug-28-4.png,person,0.35000000000000003,2007_002611.jpg
10,0.4,0.3,0.4,0.3,Cartoonish representation with significant distortion.,aug-15-9.png,cat,0.35000000000000003,2011_000973.jpg
1,0.5,0.4,0.2,0.3,"The bicycle design is significantly different, more futuristic and less realistic than the reference.",aug-3-0.png,bicycle,0.35000000000000003,2009_003519.jpg
10,0.5,0.3,0.3,0.3,Quality is moderate but the shape and anatomical inaccuracies diminish realism and relevance.,aug-32-9.png,sheep,0.35000000000000003,2009_002988.jpg
2,0.5,0.3,0.3,0.3,Image is distorted with a stretched face and unclear elements that reduce relevance and detail.,aug-28-1.png,person,0.35000000000000003,2007_002611.jpg
3,0.5,0.3,0.3,0.3,Moderate visual fidelity but poor realism. Some features of cows are evident but disfigured.,aug-19-2.png,cow,0.35000000000000003,2007_005797.jpg
1,0.3,0.2,0.5,0.4,"Blurry and distorted image, sofa is partially clear but the rest of the scene is hard to discern.",aug-34-0.png,sofa,0.35,2008_001399.jpg
10,0.3,0.3,0.4,0.4,"Significant parts of the bicycle are cropped, resembling the reference image less.",aug-2-9.png,bicycle,0.35,2008_005839.jpg
3,0.3,0.2,0.5,0.4,"Image is blurry and distorted, cat features are somewhat recognizable but unreal.",aug-14-2.png,cat,0.35,2009_001270.jpg
6,0.2,0.3,0.5,0.4,"The silhouette is clear but lacks significant details and has an unusual setting, reducing realism.",aug-1-5.png,airplane,0.35,2007_004988.jpg
2,0.4,0.3,0.3,0.4,Image focuses on a bus station with other vehicles rather than the class bus.,aug-10-1.png,bus,0.35,2008_003373.jpg
6,0.3,0.3,0.4,0.4,Some relevance but significantly distorted.,aug-8-5.png,bottle,0.35,2009_001937.jpg
9,0.4,0.3,0.35,0.35,Blurry and darker with some distortions; maintains basic setup.,aug-38-8.png,television,0.35,2007_000121.jpg
1,0.4,0.2,0.4,0.3,"Image is blurry and distorted with low visual clarity, some cat features are visible but not well preserved.",aug-14-0.png,cat,0.325,2009_001270.jpg
2,0.4,0.3,0.3,0.3,Blurry image with low relevance and detail preservation.,aug-8-1.png,bottle,0.325,2009_001937.jpg
4,0.3,0.25,0.4,0.35,"Significantly darker and blurrier, less realistic with distortions.",aug-38-3.png,television,0.325,2007_000121.jpg
6,0.3,0.3,0.4,0.3,"Unnatural posture, some loss of detail.",aug-24-5.png,horse,0.325,2011_003184.jpg
7,0.4,0.3,0.3,0.3,Image is clear but the shape and posture fail to convincingly represent a sheep.,aug-32-6.png,sheep,0.325,2009_002988.jpg
10,0.4,0.2,0.3,0.3,"Low quality image, heavily altered features and lost details.",aug-18-9.png,cow,0.30000000000000004,2011_001653.jpg
10,0.3,0.2,0.3,0.4,Poor visual quality and realism; some detail retained but not clearly a sofa.,aug-35-9.png,sofa,0.30000000000000004,2009_004301.jpg
2,0.2,0.3,0.4,0.3,Some aircraft shapes are identifiable but overall poorly preserved.,aug-0-1.png,airplane,0.3,2007_009348.jpg
1,0.3,0.2,0.4,0.3,"Distorted cartoonish features, not representative of a real cat.",aug-15-0.png,cat,0.3,2011_000973.jpg
2,0.2,0.3,0.4,0.3,"Unnatural posture, less detailed.",aug-24-1.png,horse,0.3,2011_003184.jpg
4,0.4,0.3,0.2,0.3,"Image quality is somewhat clear, yet the posture is highly unrealistic for a sheep.",aug-32-3.png,sheep,0.3,2009_002988.jpg
5,0.3,0.2,0.4,0.3,"The image is taken from a bird's-eye view with noticeable blurring, reducing detail preservation and relevance.",aug-1-4.png,airplane,0.3,2007_004988.jpg
3,0.3,0.2,0.4,0.3,"Another distorted cartoon image, not accurately representing a real cat.",aug-15-2.png,cat,0.3,2011_000973.jpg
4,0.4,0.4,0.2,0.2,"Features a hybrid between bicycle and scooter, diverging significantly from reference.",aug-3-3.png,bicycle,0.3,2009_003519.jpg
2,0.4,0.3,0.2,0.3,"Contains cups and a saucer, lacks the dining table setting and environment.",aug-21-1.png,dining table,0.3,2010_002418.jpg
9,0.4,0.3,0.2,0.3,"Low visual fidelity, some realism. Minimal resemblance to a cow, details are distorted.",aug-19-8.png,cow,0.3,2007_005797.jpg
3,0.3,0.2,0.4,0.3,"Similar distortion, context around the sofa is unclear which affects overall clarity.",aug-34-2.png,sofa,0.3,2008_001399.jpg
2,0.3,0.2,0.3,0.35,Different model/era of monitors and obvious distortions. Less clear and realistic.,aug-38-1.png,television,0.2875,2007_000121.jpg
5,0.3,0.2,0.3,0.35,"Image focuses on vehicles other than a bus, deviating from the reference.",aug-10-4.png,bus,0.2875,2008_003373.jpg
3,0.3,0.3,0.2,0.3,Visual fidelity and clarity are low. There is distortion and does not represent a chair well.,aug-16-2.png,chair,0.275,2011_002709.jpg
1,0.4,0.2,0.3,0.2,"Very blurred, looks like dogs not cows, lack of detail.",aug-18-0.png,cow,0.275,2011_001653.jpg
4,0.4,0.2,0.2,0.3,"Very blurry and abstract, distant from realistic and relevant features.",aug-28-3.png,person,0.275,2007_002611.jpg
2,0.4,0.3,0.2,0.2,Better quality but still not focused on TV features. The environment is distracting.,aug-39-1.png,television,0.27499999999999997,2010_005805.jpg
1,0.4,0.3,0.2,0.2,Low visual fidelity and poor resemblance to real-world cows. Details of cows are highly distorted.,aug-19-0.png,cow,0.27499999999999997,2007_005797.jpg
1,0.4,0.3,0.1,0.3,The image is blurred and appears distorted. It does not accurately represent a chair.,aug-16-0.png,chair,0.27499999999999997,2011_002709.jpg
5,0.4,0.3,0.2,0.2,Image has some visual issues and does not clearly depict a sofa; relevant features are missing or unclear.,aug-35-4.png,sofa,0.27499999999999997,2009_004301.jpg
8,0.3,0.2,0.2,0.3,Moderate quality. Does not represent a chair clearly.,aug-16-7.png,chair,0.25,2011_002709.jpg
7,0.2,0.2,0.3,0.3,Distorted and less relevant with poor detail preservation.,aug-8-6.png,bottle,0.25,2009_001937.jpg
7,0.2,0.2,0.3,0.3,"Severe anatomical issues, poor detail.",aug-24-6.png,horse,0.25,2011_003184.jpg
5,0.2,0.2,0.2,0.3,"The image appears more like a cartoon or abstract representation, differing considerably from the reference.",aug-2-4.png,bicycle,0.22500000000000003,2008_005839.jpg
7,0.9,0.0,0.0,0.0,"High quality and detailed image of a roof, not related to birds.",aug-5-6.png,bird,0.225,2009_000746.jpg
10,0.9,0.0,0.0,0.0,"High quality image showing a roof, lacks relevance to the bird class.",aug-5-9.png,bird,0.225,2009_000746.jpg
10,0.25,0.2,0.2,0.25,"Highly distorted, different model, and irrelevant objects present.",aug-38-9.png,television,0.225,2007_000121.jpg
6,0.3,0.2,0.2,0.2,"Poor visual fidelity and realism. Minimal resemblance to a cow, details are highly distorted.",aug-19-5.png,cow,0.22499999999999998,2007_005797.jpg
1,0.3,0.2,0.1,0.2,Low quality with significant irrelevant elements. Lacks focus on class-specific features.,aug-39-0.png,television,0.2,2010_005805.jpg
4,0.3,0.2,0.1,0.2,Highly distorted and very little resemblance to a horse.,aug-25-3.png,horse,0.2,2007_003189.jpg
10,0.4,0.2,0.1,0.1,Highly distorted and very little resemblance to a horse.,aug-25-9.png,horse,0.2,2007_003189.jpg
2,0.2,0.1,0.3,0.2,"Image is low-quality and distorted, making it hard to recognize specific features of the sofa.",aug-34-1.png,sofa,0.2,2008_001399.jpg
2,0.3,0.2,0.1,0.2,"Image lacks realism, the posture is bizarre and does not reflect a sheep accurately.",aug-32-1.png,sheep,0.2,2009_002988.jpg
1,0.3,0.2,0.1,0.2,"Image quality is poor, the shape and posture are unrealistic and doesn't represent a sheep.",aug-32-0.png,sheep,0.2,2009_002988.jpg
5,0.8,0.0,0.0,0.0,The image is clear and detailed but completely unrelated to birds.,aug-5-4.png,bird,0.2,2009_000746.jpg
8,0.8,0.0,0.0,0.0,"Clear and detailed image of a roof, no bird present.",aug-5-7.png,bird,0.2,2009_000746.jpg
9,0.8,0.0,0.0,0.0,"Good quality image of a roof, not related to birds.",aug-5-8.png,bird,0.2,2009_000746.jpg
5,0.3,0.2,0.1,0.2,"Only shows a plate of food, no table elements present.",aug-21-4.png,dining table,0.2,2010_002418.jpg
9,0.2,0.2,0.2,0.2,"Barely resembles a horse, poor detail preservation.",aug-24-8.png,horse,0.2,2011_003184.jpg
6,0.4,0.2,0.1,0.1,Unrealistic and distorted.,aug-25-5.png,horse,0.2,2007_003189.jpg
8,0.3,0.2,0.1,0.2,"Poor visual fidelity, low realism, minimal relevance to a cow. Class-specific details poorly preserved.",aug-19-7.png,cow,0.2,2007_005797.jpg
1,0.4,0.2,0.1,0.1,The image contains distorted elements and figures that don't match the reference horse.,aug-25-0.png,horse,0.2,2007_003189.jpg
1,0.3,0.1,0.2,0.1,The image is heavily distorted with poor visual quality and little resemblance to an actual sofa.,aug-35-0.png,sofa,0.17500000000000002,2009_004301.jpg
5,0.1,0.2,0.2,0.2,"Almost unrecognizable, significant distortion.",aug-24-4.png,horse,0.175,2011_003184.jpg
8,0.2,0.15,0.15,0.2,"Different objects, appears to be laptops and tablets; not representative.",aug-38-7.png,television,0.175,2007_000121.jpg
6,0.7,0.0,0.0,0.0,"Clear image of a roof, unrelated to birds.",aug-5-5.png,bird,0.175,2009_000746.jpg
1,0.2,0.1,0.2,0.2,"Moderate distortion and unclear, lacks realism.",aug-8-0.png,bottle,0.175,2009_001937.jpg
4,0.7,0.0,0.0,0.0,"The image is clear but irrelevant to birds, it shows a roof.",aug-5-3.png,bird,0.175,2009_000746.jpg
2,0.7,0.0,0.0,0.0,The image is clear but shows a roof and not a bird.,aug-5-1.png,bird,0.175,2009_000746.jpg
8,0.1,0.1,0.2,0.2,"Highly distorted features, very low detail.",aug-24-7.png,horse,0.15000000000000002,2011_003184.jpg
3,0.2,0.2,0.1,0.1,The image is highly abstract with very little resemblance to a recognizable sofa.,aug-35-2.png,sofa,0.15,2009_004301.jpg
2,0.3,0.1,0.1,0.1,"Very poor quality and realism, barely resembles a cow. Key features of cows are lost.",aug-19-1.png,cow,0.15,2007_005797.jpg
4,0.2,0.1,0.1,0.1,"Very low quality, empty green field, no cows or any relevant details.",aug-18-3.png,cow,0.125,2011_001653.jpg
10,0.2,0.1,0.1,0.1,"Very low quality, poor realism and relevance. Does not represent a cow, details are highly distorted.",aug-19-9.png,cow,0.125,2007_005797.jpg
7,0.2,0.1,0.1,0.1,Very low quality and almost no realism or relevance. Details of cows are unrecognizable.,aug-19-6.png,cow,0.125,2007_005797.jpg
1,0.5,0.0,0.0,0.0,The image shows a roof and has no relation to birds.,aug-5-0.png,bird,0.125,2009_000746.jpg
1,0.1,0.1,0.2,0.1,Highly distorted and abstract; minimal resemblance to a plane.,aug-0-0.png,airplane,0.125,2007_009348.jpg
3,0.1,0.1,0.1,0.1,Image content not relevant to the bottle class.,aug-8-2.png,bottle,0.1,2009_001937.jpg
8,0.0,0.0,0.0,0.0,"Not a bird, unrelated to the reference image.",aug-4-7.png,bird,0.0,2010_000075.jpg
10,0.0,0.0,0.0,0.0,"Not a bird, unrelated to the reference image.",aug-4-9.png,bird,0.0,2010_000075.jpg
9,0.0,0.0,0.0,0.0,"Not a bird, unrelated to the reference image.",aug-4-8.png,bird,0.0,2010_000075.jpg
7,0.0,0.0,0.0,0.0,"Not a bird, unrelated to the reference image.",aug-4-6.png,bird,0.0,2010_000075.jpg
6,0.0,0.0,0.0,0.0,"Not a bird, unrelated to the reference image.",aug-4-5.png,bird,0.0,2010_000075.jpg
5,0.0,0.0,0.0,0.0,"Not a bird, unrelated to the reference image.",aug-4-4.png,bird,0.0,2010_000075.jpg
3,0.0,0.0,0.0,0.0,"Not a bird, unrelated to the reference image.",aug-4-2.png,bird,0.0,2010_000075.jpg
2,0.0,0.0,0.0,0.0,"Not a bird, unrelated to the reference image.",aug-4-1.png,bird,0.0,2010_000075.jpg
1,0.0,0.0,0.0,0.0,"Not a bird, unrelated to the reference image.",aug-4-0.png,bird,0.0,2010_000075.jpg
4,0.0,0.0,0.0,0.0,"Not a bird, unrelated to the reference image.",aug-4-3.png,bird,0.0,2010_000075.jpg
